mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,emotion
-607.1767,69.64046,-5.5676093,10.788411,1.255845,7.298412,-5.241711,0.31707478,-3.4492023,-3.6468234,-6.9375877,-1.0331411,0.44517526,-4.0694075,-1.2368561,3.9889798,-2.596161,-2.0268664,3.0425231,-2.503589,-3.8087564,-0.89631224,0.36351144,-1.4397228,-1.9467638,0.11435718,-2.1572857,0.41874528,-1.2266219,-2.3187099,-0.5339985,-1.2746327,-1.2727966,-0.7369558,-0.55277926,0.4348386,-1.3307852,-0.32937452,-1.0995213,-1.0567119,angry
-603.27124,68.39223,-4.1049185,10.763319,3.5729406,9.676021,-4.0988746,-0.94583064,-2.6815264,-5.0953298,-10.768066,-1.3166013,0.704793,-5.637141,-1.6802018,4.6419516,-2.2778444,-2.1951392,1.205735,-2.744352,-3.943591,-1.5716062,-0.41469914,-2.265928,-2.0397708,-1.1465908,-2.0937386,0.28662473,-1.1345351,-2.2836373,-1.2904173,-0.44234756,-1.3270756,-1.8015953,-0.8286471,-0.6548848,-1.5433147,-0.02271361,-1.510311,-1.3011196,angry
-588.8746,64.0935,-6.401286,9.289889,2.385391,6.9573,-5.1069283,-1.7820326,-5.0046024,-6.4533944,-10.386215,-2.8425946,0.079176456,-5.9396086,-2.6251066,3.0718577,-2.7070558,-3.3910391,1.3027502,-2.9083943,-5.1896267,-1.5104961,-0.17534564,-1.9990246,-2.4173012,-0.65936655,-2.7707667,-0.71177757,-2.4370215,-3.9111514,-1.4248157,-1.3855317,-2.8750374,-2.8334146,-1.551744,-1.6436307,-2.9129822,-0.6924946,-1.9343289,-1.664917,angry
-380.1555,38.70965,-17.30552,5.56149,-8.182483,-2.1282651,-6.9008083,-4.99253,-6.5536337,-2.8991103,-6.890148,-3.1873758,-0.9779762,-1.6262211,-6.5387597,0.48860505,-2.9071457,-5.250378,-3.9688525,-3.4778175,-6.2936606,-3.7547972,0.3381483,1.947714,4.986727,8.838882,7.5298743,6.986193,2.5977235,1.7619606,2.7670045,3.4859216,1.2809801,3.1063702,1.0044571,0.7337245,0.4873265,2.3905673,2.3501198,1.175026,angry
-447.40405,54.817165,-7.3139224,11.059675,-0.6353917,6.5858607,-7.9865,-2.8920114,-1.621812,-0.09316004,-6.2682624,0.060567345,0.40524063,-2.3277059,-4.418441,3.1562343,-1.5294714,-3.247933,-0.040262464,-1.4193342,-4.5205064,-2.7860086,-0.020509087,-1.8148761,-2.8758855,0.9374173,0.120475866,1.0722303,0.20791695,2.2225692,2.638818,2.7201326,1.3636045,2.279571,1.6423818,1.5882716,2.257848,4.223154,2.4497893,2.5549226,angry
-429.9001,47.652134,-19.53129,7.663102,-11.761482,-0.25748643,-7.2614055,-4.602808,-8.127217,-3.098479,-9.516852,-3.4308102,-0.34163854,-0.92341435,-5.1255918,1.982189,-3.686698,-5.1404676,-3.7898488,-4.6278586,-7.1947703,-3.486844,-1.7749457,-1.478544,-0.20866817,4.064617,4.2029443,5.8692265,4.30536,5.604012,5.406443,5.9890485,2.6921477,2.7578986,0.6678823,0.88566947,1.2510304,2.2900627,1.7060722,2.0222356,angry
-357.3585,37.06396,-26.635603,6.291933,-19.237795,-7.0992,-9.533578,-5.349914,-10.131099,-2.7288992,-8.067003,-4.6380243,-1.625093,-1.647777,-8.371419,-2.8850482,-7.3438334,-7.035926,-8.308781,-6.3995895,-2.2252557,3.9984956,7.7251573,8.309563,9.086152,7.2907815,2.0801024,2.740199,0.067265935,0.81288093,2.4554615,1.8585062,-1.020109,1.0105488,-0.4507473,1.6931305,0.3090593,-1.262053,-2.2894707,-0.5692843,angry
-710.88824,69.339165,6.155699,13.708726,3.681762,12.686828,-0.6591797,-0.5151079,-3.6914964,1.644707,-3.15601,1.1874636,1.2845808,-1.7274555,-3.2057664,3.9725006,-0.16568334,-0.49066386,2.2511942,-0.8830164,-1.696838,-0.3971987,2.4060848,1.112825,-2.5528948,0.17287207,-0.72866386,0.011443549,-1.7495891,-0.5598941,-0.32077146,0.097836204,0.21599406,0.22660789,-1.1410544,-0.38502577,-0.16493426,0.20280369,-0.8743262,-0.91978955,fearful
-730.12964,65.057495,7.8500586,18.962786,4.6054425,14.304852,1.1083777,3.5400734,-1.6698978,3.8268888,0.3283805,2.0433605,2.8524375,0.29975864,-1.4315617,3.6809893,-0.6479945,1.161908,2.8786933,0.17656712,-0.5718211,0.560567,1.8509716,1.5820353,-0.9800656,0.2619221,-0.8653329,0.51918197,-1.6634117,-1.1915501,-0.5933508,0.6276742,-0.44756946,0.30470398,0.4678282,0.02502636,0.39902997,0.41173816,-1.4027932,-0.08102102,fearful
-657.45557,62.585724,4.290033,14.0428095,2.328866,12.417358,-1.7207272,0.6121462,-3.360545,0.59648955,-4.65357,-0.04478404,1.7535492,-2.5070498,-1.5082783,4.615429,-1.5896754,-2.2878885,0.78742003,-2.7125804,-2.8502176,-0.53665936,1.1461695,0.27769944,-2.6744974,0.22459173,-1.5292975,-0.25725442,-1.3166945,-0.97556585,-0.7133565,0.027527869,-0.4627431,-0.8965949,-0.5024343,-0.06736694,-0.2027005,-0.71633476,-2.1747334,-1.2496896,fearful
-663.2447,70.70001,4.6999946,15.1073,3.3509088,12.1759205,-0.19166525,1.5409607,-2.3881555,0.94805455,-4.529077,2.6210046,4.2626824,-0.7063914,0.49472436,5.835231,-0.18030287,-1.549679,1.9217184,-1.3663648,-2.5946999,1.099639,2.184716,0.0804546,-2.364914,0.041026067,-0.22850613,-0.23315871,-0.7187401,-1.062207,-0.53858757,1.0737368,-0.24943146,0.59334993,0.110287964,0.43181434,0.20244761,-0.3907329,-1.1368074,0.13569279,fearful
-699.7569,65.033104,5.2869377,17.045431,1.4565864,11.822034,-1.4694477,1.756168,-3.2553997,2.2144582,-3.1294124,0.34866816,1.2783467,-0.48020133,-3.1323733,3.435225,0.68199956,0.09425537,0.6016432,-0.84674007,-1.1229882,-0.11961162,0.8263947,0.65237087,-1.7382221,0.4507545,-1.0003055,0.031704552,-1.1615964,-1.1017118,-0.2538813,0.68735045,-0.8157682,-0.467788,-0.3298252,-0.12197944,-0.5109065,0.42176065,-0.43934733,0.08950207,fearful
-519.4723,47.38946,-7.656304,8.520169,-4.010078,4.595386,-6.9368114,-4.25197,-7.740158,0.69180936,-5.232281,-3.9782739,-2.356901,-1.6292409,-6.3221197,0.4480238,-2.7009,-2.6532047,-1.8167883,0.38853946,-1.4595938,0.59531325,2.6598876,2.2672276,0.8577561,2.9063168,1.6192498,4.668857,2.889209,1.644564,3.5982053,4.4857073,1.8728352,2.815839,2.4181478,2.232419,0.813782,1.6213855,1.6308181,2.1231852,fearful
-521.5936,51.229965,-4.092645,9.03071,-5.7011733,4.0974116,-6.890765,-4.142277,-5.661804,-1.7964251,-7.949201,-3.2377098,-1.3457793,-3.296763,-6.468934,1.2363749,-3.7054381,-5.6712775,-2.6312206,-1.5437973,-5.05817,-2.06027,-0.49831936,-2.992309,-3.7571414,-1.8567861,-2.786667,-1.7883664,-2.6563625,-0.5731687,1.1794963,2.302698,1.3346217,3.031059,3.5082262,2.1929476,1.2968702,2.1159587,1.0150281,2.2214007,fearful
-678.6172,66.45694,4.128095,15.309054,3.832736,13.382062,-0.48011145,1.3600403,-2.1894686,0.51714784,-4.59643,0.53531134,0.99539214,-2.9640923,-1.8157529,3.409582,-1.4521345,-0.2552614,2.4313657,-2.300338,-2.5501814,0.077977985,2.2924325,0.7422197,-1.7445636,-0.70634013,-2.2035925,0.29062727,-1.9779612,-1.2515872,-0.4666678,0.25891978,-0.87481534,-0.5998785,0.23893735,-0.1426312,-0.41354245,0.007442918,-1.7266452,-0.13534485,fearful
-761.21124,81.408676,6.931586,13.737689,7.4487157,13.584228,-1.057532,4.5994,-1.3511945,-1.9272089,-0.8355031,1.7631456,2.3660147,-1.1287403,2.2990212,5.649511,-0.89309454,-0.430238,3.5163198,-1.6569146,-1.729982,0.8446163,1.665653,-0.8169502,0.0449339,-1.1354387,-2.6634758,0.082703985,-0.91366816,-0.07195785,-0.8403038,0.717022,0.5195209,-1.1410593,0.1896847,0.44907925,-0.64884263,0.45375538,-1.028755,-0.006913266,disgust
-767.14746,81.46546,6.0445333,15.021845,6.677931,11.25488,-2.5584219,5.570777,-2.9318416,-0.74988323,-0.7130758,2.4793057,3.0517545,-0.30055395,1.7062846,5.3546515,-0.9351531,-0.11025827,3.9832633,-2.0827336,-1.7594371,0.5926231,0.71573645,-0.45130423,0.20945351,-2.0827353,-2.9139192,0.95693254,-0.79375184,-1.1256529,-0.014834615,-0.05693203,-0.53708273,-1.3076389,0.60914063,0.18357271,-0.82465506,0.5087717,-0.661491,0.3410026,disgust
-747.70435,78.05218,11.174167,16.198946,5.05314,15.694272,-0.8084099,4.662673,-3.3438118,0.32008803,-0.43524995,2.3116353,2.6372082,0.60888445,0.2606187,5.4474354,-0.89721483,0.48816022,2.5692742,-2.8101075,-0.7672798,0.60093415,1.39646,0.23201238,-0.0017918639,-1.3283795,-3.0129042,0.6035622,-1.651419,-0.95023,-0.74917936,0.101761065,0.17687611,-0.7576413,0.332979,0.6374345,-0.7782696,0.069445334,-0.6958194,-0.4447284,disgust
-741.175,74.186714,8.91033,16.318424,2.4323592,10.946048,-2.7010205,2.049972,-4.486706,0.48973393,-1.8280804,-0.3934842,2.2872663,-0.3058327,-0.17438291,4.31574,-2.3950033,-0.37487608,1.4712051,-1.9548038,-2.493344,0.6763541,1.6704059,-0.043084245,-2.1363392,-0.90226364,-1.9061095,-0.27357584,-2.2079692,-0.60325235,-0.106193066,0.7687762,-0.35446188,-1.3952413,-0.4815999,-0.6550468,-0.78443706,-0.030859144,-1.5054551,0.13109599,disgust
-667.6387,68.60933,5.389425,16.353907,2.4600549,11.60643,-4.552091,0.5852529,-3.900987,0.9629981,-1.7491726,0.13700375,1.5447522,-0.92868054,-1.833664,2.886784,-2.6169186,-0.27173153,1.8220619,-2.0512066,-1.799563,0.93907607,0.7806656,-0.9713562,-1.9615986,-2.2569978,-2.3622231,-0.26176566,-1.6112058,-2.481992,-0.23540156,1.1254432,-1.0686102,-0.25560594,0.42072344,0.7573211,0.556188,0.8289359,-0.11535273,0.66798514,disgust
-654.8556,79.63393,6.2885857,13.829747,4.5408053,10.025559,-3.636409,2.1551397,-6.6590757,-2.1361442,-3.177771,0.18994965,1.0370353,-1.6207577,-0.46474904,4.3340874,-3.393787,-2.2774353,2.4496408,-1.8707086,-1.546683,0.9606704,0.660659,-0.90168506,-0.41890112,-1.1913501,-3.2832558,1.3849045,-0.61266977,-2.1284628,1.3208339,0.9981892,0.039816495,-0.4207469,0.49848557,1.159045,-0.054221842,0.68411344,0.7456528,1.3448881,disgust
-738.7881,74.97325,17.217335,15.897275,2.7305026,12.6050205,-2.3651485,7.117254,-3.6039262,1.0636985,-2.626852,1.0843678,0.8169104,0.600169,0.6813598,5.9630537,-1.3148046,0.6822792,2.1667113,-0.89889,-0.8391882,1.014466,2.0691137,-0.82489717,-1.2395613,-0.55753905,-2.333593,-0.17503676,-0.6307753,-0.88828325,-1.0496718,0.9458674,-0.5732839,-1.1052082,0.042959977,0.3569049,-1.5572178,0.57394814,-0.5220722,0.6772071,disgust
-688.77496,77.54946,9.69202,11.790917,3.4784815,9.3657,-2.9332025,2.4418435,-4.0233874,-0.5334518,-3.628405,-1.2990303,3.1380675,-1.1094869,-1.1930125,5.088038,-1.8689915,-0.42047304,1.4653139,-2.2164507,-1.2068638,-1.5523742,1.9261303,-0.601839,-1.1323235,-0.97344357,-1.0335609,-0.4803113,-2.3112762,-0.33621612,-0.8222682,-0.32169774,0.19154009,-0.6051778,0.3741804,-0.19784763,-0.81727606,0.47241297,-0.42220786,-0.43878996,disgust
-639.1232,70.2596,-1.3261738,9.224055,-3.8641262,5.9078894,-3.1789162,-1.9167271,-9.713315,-2.580618,-4.2714987,-2.4569116,0.047473144,-3.0303152,-2.7991886,0.9875137,-4.399782,-3.2259674,0.5692973,-2.4056892,-4.4710073,-1.051308,0.7287029,-0.38150546,-0.9305679,-0.46314496,-3.1273344,-0.745838,-1.3307914,-1.7343403,-0.12037301,1.699372,-1.0092019,-0.17694488,0.6853542,0.60710686,0.2029367,1.8854946,0.65182334,1.6730855,surprised
-713.73895,68.78501,-0.54832536,10.700444,-4.327046,7.450561,0.0946437,-0.5640439,-4.190354,-2.5474668,-4.7426543,-3.0885785,3.678555,-2.2361205,-3.5423656,1.3336059,-3.148646,-2.211083,-1.1195035,-2.4475105,-3.3718107,-3.1290333,-0.13334899,0.16892931,-4.2453637,-0.82521915,-0.1902406,-0.17570274,0.96092385,1.0623906,2.3127286,3.2199292,0.88548255,0.69923615,0.6733096,-0.23643096,0.30254793,1.1038746,0.6912434,1.8082523,surprised
-719.0087,72.45062,-0.12927495,14.170637,-1.403251,7.1086473,-1.1772773,-0.6868874,-5.237882,-4.511572,-3.858655,-2.6345809,2.5027068,-3.526645,-2.2515643,2.030277,-1.831725,-1.8346357,0.12538375,-2.882973,-4.2167673,-0.63850635,0.09056655,-0.89505327,-2.5903106,-0.92549616,-1.7161661,-1.5349665,-1.8204542,-0.98760283,-0.2751912,0.3921919,-0.3811375,-0.04268672,0.8826052,0.028847698,0.81367517,1.8379725,1.4500769,1.2393975,surprised
-711.252,65.0442,-3.0459235,13.515722,-1.6865683,5.7945175,-1.4253923,-0.6571987,-5.25764,-3.9518485,-2.263127,-4.269534,1.5135168,-2.9203882,-2.2990692,1.2658514,-1.5446377,-1.1417642,-0.6971693,-2.8480945,-4.2387567,-1.2996385,0.6139307,0.5289551,-0.73416585,1.2007703,-0.16218334,-1.0325142,-0.7604669,-1.5912029,-0.8710204,0.4639036,-1.460981,-0.36509117,0.06707654,-0.45855242,0.92975324,2.260618,3.7029314,4.5703125,surprised
-644.5278,64.56487,-4.526694,12.617377,-1.339593,8.43286,-3.3381913,-2.1382334,-5.568493,-0.89533466,-3.653052,-1.8895159,1.4977039,-3.2122838,-4.7154546,0.7980207,-2.9747355,-3.051618,-0.45945218,-0.926669,-1.8060213,-0.6143629,1.7021414,2.542002,-1.3732462,0.90047884,0.75314224,-0.16958462,-1.9762497,-1.1103721,0.26891214,-0.8811661,-0.7588507,1.3520002,-0.7353557,0.64482343,1.5118963,0.12925348,-0.38196784,0.054182302,surprised
-658.2409,64.98202,5.770968,12.6938925,2.8191516,12.724113,0.7228221,1.1001556,-5.0317826,1.1176887,-1.6570041,-0.1396155,1.0730509,-0.29059044,-1.0371393,2.8500645,-1.0411958,-1.8456506,0.855896,-1.0153137,-1.574866,-0.22360127,1.9372236,0.9771213,0.35768205,1.6905581,-0.082836814,1.2023138,-1.4615225,-0.44444403,0.8768346,0.5163133,0.7504209,1.8541099,1.0717431,1.1073672,0.34367803,1.2335826,0.5299472,0.30458468,surprised
-606.3505,63.985786,0.5908769,11.471451,-2.9363256,10.05048,-1.5360197,-0.5114012,-7.2966514,-1.3137809,-5.5626554,-0.49796876,-0.5553745,-3.2429848,-3.1543036,2.9155777,-3.8338137,-3.4364989,1.7808058,-1.8160923,-4.920833,-0.40368995,1.5449977,-1.3186755,-1.7242475,-0.96594197,-2.4408164,-0.22860557,-1.0802412,-1.6572006,-0.41268632,0.058768347,-1.6894871,-0.7564649,-0.25861952,-0.43573305,-1.8320256,-0.45624804,-1.0186073,-0.41026205,surprised
-596.48987,60.75254,1.0968419,10.348159,-2.3654284,7.9867454,-2.027191,-0.11649003,-6.654691,-1.4068564,-6.252535,-1.3481717,-2.1250374,-3.286444,-3.7905183,0.103217736,-4.598487,-2.9327576,0.09451213,-3.217873,-3.1904223,-0.12479691,0.5326745,-0.7156452,-2.884894,-2.2085168,-2.8371544,-0.23134916,-1.2847366,-1.624989,-0.047832943,-0.57479006,-2.064206,1.2114944,-0.85471094,-0.5228117,-0.3208049,-0.8361617,-1.4992876,-0.5105322,surprised
-784.7431,52.277733,6.1313653,14.390514,0.262269,2.7386377,-11.140386,4.4234014,-8.787227,-1.9141564,-3.3079875,-2.1420603,-0.4870274,-2.9815469,-3.8015504,-1.5168343,-1.4071234,-3.095622,-2.262394,-1.821266,-2.0404737,-2.272914,-3.197971,0.64384085,-1.3248553,2.1987362,-0.30810416,2.3267279,0.7256813,0.87729377,-1.2706841,-0.06815661,-0.7017991,0.38547236,0.26235428,-0.08027836,-0.010433735,-0.49851176,-0.95224017,-0.47595274,neutral
-777.7557,53.671146,5.614629,14.474957,1.1254703,3.6678805,-8.997254,4.417482,-9.755706,-0.09157326,-1.8970698,-1.3845673,-0.7691222,-4.0346713,-3.4774294,-1.5602509,-1.2471659,-1.9255188,-2.0035088,-1.9615175,-0.92598057,-2.3789866,-3.5427527,0.01591048,-2.4291773,0.26946616,-2.6876328,0.40669852,0.019115558,-0.48755965,-1.8602985,0.4751278,-1.5425962,-0.5681005,-0.21659426,0.06530976,0.48236844,0.7777548,1.1211705,1.911435,neutral
-765.14105,51.844822,3.9125,12.692248,-1.3999423,3.8285527,-8.389103,4.507469,-12.085243,-0.7992511,-3.326051,-1.0671655,-2.4400752,-4.290168,-3.6432402,-1.8821254,-2.7533937,-3.7537653,-2.9042413,-2.424617,-2.0319924,-3.3834865,-3.2877321,0.18248487,-1.4486384,2.0524776,-0.96290505,3.1357975,0.72744066,0.2151497,-2.8516092,0.29957297,-1.4424527,1.3064067,3.607744,4.4434915,4.497634,3.8106015,1.7537658,1.0986437,neutral
-762.94727,56.769203,3.8833485,13.072183,-3.7232728,2.3344018,-9.853498,5.2469516,-12.928979,-0.8750421,-2.5755236,-3.1367457,-1.8810505,-4.5569053,-3.0417342,-2.735964,-1.9365541,-4.709069,-2.884169,-2.5757976,-2.1375685,-2.6536915,-3.4583535,1.5491247,-1.4089582,1.7543063,-1.210959,1.7058678,-0.12277978,-0.8283161,-2.2973053,1.8400637,1.2880466,2.0198016,1.8086078,1.8402495,0.6581476,1.1265652,2.1900635,2.8601902,neutral
-741.97723,51.872158,1.3553998,11.463151,-2.5505357,1.9403535,-13.237915,-0.38334852,-10.526978,-3.5549166,-3.6411884,-6.252504,-2.375358,-5.8603864,-5.115821,-3.894746,-2.8563187,-3.5761633,-5.247037,-2.7676375,-0.31502876,-2.2395961,-1.9591678,2.255162,-0.73802215,-1.0378625,-2.5835972,-1.8066434,-2.1294978,-3.1839767,-3.4675071,-2.0988119,-3.0121784,-2.3982332,-2.349921,-3.6057055,-3.2429137,-3.1309934,-0.6552231,0.9220076,calm
-805.89764,50.434246,2.865828,15.137083,-0.14874686,4.572341,-10.148129,3.4304798,-9.754265,-1.1678056,-4.8118634,-5.516477,-1.7368157,-5.320092,-5.389859,-3.0489411,-2.7688525,-4.367841,-5.3013663,-2.96683,-3.4846232,-2.6305368,-5.1907635,-1.7714807,-2.7826722,-1.956926,-2.9311223,-1.2768013,-0.1421844,-0.51669145,-1.1262449,-0.69590855,-1.5270227,-1.1894954,-0.88935786,-1.2457575,-0.27460882,-0.11129405,0.7405287,1.0138012,calm
-744.2637,37.92167,0.38046035,15.578995,-4.476041,3.0739894,-10.679926,1.8628056,-12.48387,-2.1643887,-4.9365077,-5.750819,-3.7500596,-6.187793,-6.2255087,-2.924352,-5.220865,-2.2725205,-5.892394,-2.8497634,-3.8475037,-5.1965704,-5.1261435,-2.1891334,-3.8583713,-1.365926,-2.46592,1.6547794,2.6471083,2.395371,2.0253837,4.653798,2.1951675,1.885114,0.75030506,0.5072667,0.11259127,-0.90243256,0.22221224,0.0406667,calm
-754.68695,45.07505,1.1573579,15.802203,-2.9266696,4.2478895,-12.0712385,3.7716272,-12.300541,-3.9868605,-3.6333823,-6.343953,-3.1959217,-7.2233915,-7.323333,-2.6923046,-6.4678144,-3.2495966,-5.5138707,-2.1981766,-3.036455,-5.3042445,-4.596295,-1.4246316,-4.571326,-2.5832872,-4.0266833,-1.6860619,-1.1337367,0.14902003,0.5402919,2.4941752,2.2655916,2.5786755,1.914303,1.3036331,1.2015465,2.0473194,3.2464688,3.3294156,calm
-793.7185,47.604687,6.1680937,13.021605,-2.1996832,3.4003851,-9.262201,3.297968,-8.007885,-1.9330505,-2.4519749,-1.400369,-1.010578,-3.8797467,-4.857247,-1.3485832,-2.8131022,-4.5393853,-2.7725458,-3.0571952,-2.5455468,-3.869021,-3.751261,-2.1132293,-3.6729374,-2.7134595,-2.4720855,-1.5467428,-2.2039442,-2.5549655,-2.3911352,-1.1627045,-2.5320961,-1.7979711,-1.2039245,-2.1929648,-1.7454696,-1.7154061,-0.86597925,-1.2642852,calm
-799.4614,45.47828,0.8536544,15.637839,-2.2413638,5.7038136,-11.7791,2.3210194,-9.476761,-3.1025615,-4.251998,-6.326401,-1.6152792,-6.906651,-5.961716,-3.1478806,-2.7435837,-3.8812323,-3.7058256,-3.3382742,-3.3411305,-2.9324465,-5.4123087,-1.5418915,-0.9075405,-0.4289761,-0.059545297,2.399253,1.65307,-0.40561897,-1.5344535,-1.3175212,-1.6062288,-0.6126289,1.0648488,0.27928886,0.53009576,0.22090583,1.5313486,2.6699226,calm
-800.91986,50.396084,6.9607778,13.710007,-5.116372,4.6018615,-7.781662,3.2723086,-11.155941,-1.7970512,-3.4561076,-1.959189,-1.1315457,-3.742565,-3.4610233,-2.806303,-2.180338,-3.3461566,-4.165286,-2.117759,-2.4673254,-3.8673003,-4.628852,-1.3087455,-4.6809297,-2.3167787,-1.9737533,0.1753274,1.0698919,1.8856615,1.7544274,2.9284568,0.5925437,-0.76671207,-2.0058494,-1.9332087,-0.71078306,-0.7934282,0.70686156,-1.2045373,calm
-765.0505,49.012142,4.278963,15.899024,-4.6163177,3.953322,-11.840418,3.535985,-13.6812725,-0.97598076,-2.2391477,-5.4690223,-2.6864314,-4.112145,-5.0001965,-3.2946053,-3.2718422,-5.155772,-5.0418606,-3.9601045,-3.659886,-4.7681217,-6.229137,-1.3192436,-4.686341,-1.5664549,-4.535588,-0.8400866,-2.9417284,-2.450438,-2.0349443,1.8477042,0.7961148,2.0745323,1.9048946,1.7631404,1.0428406,1.37549,2.2228155,2.256917,calm
-562.2397,50.41874,-20.86877,7.4069037,0.5106362,-1.4212563,-18.802832,-0.26600993,-9.523642,-9.657218,0.5332359,-6.2613945,-8.192251,0.6109679,-4.08533,-4.3300157,-3.1904774,-1.4381716,-3.6824334,0.9820313,3.1349895,6.9407096,5.439394,5.0573688,4.6126943,1.8291703,-0.15994601,3.482255,1.9810266,2.2735753,1.3096968,2.6730378,0.77844274,0.697022,-0.46162388,0.5093563,-0.68943363,0.1092831,0.64279795,1.153889,happy
-571.9857,43.71309,-10.179641,2.1187007,-4.953745,0.6403618,-16.099394,-0.39015618,-9.182436,-6.3437233,-0.89346164,-4.9326863,-7.201542,-2.0714521,-7.9545636,-5.769338,-3.184666,-2.0638673,-3.097274,4.115018,3.7955368,6.1740823,2.930816,3.308183,1.8017238,2.3172705,1.0099349,5.4929605,2.3696039,1.007259,-1.1306759,0.6714384,-1.2399191,0.122798264,-0.5758493,0.8940259,0.15518662,1.1922308,1.5216192,2.371107,happy
-620.6532,42.990753,-11.990129,5.5105286,-2.5727477,0.61053187,-15.819781,-4.4312334,-15.529684,-5.6307044,-1.3911346,-8.037686,-6.2260437,-3.0777225,-5.313073,-3.0939682,-5.8424506,-5.7137537,-7.0178046,-4.546978,-4.332795,-0.972931,-3.8941474,1.7494776,1.1210749,2.0857205,0.9516306,2.9221346,2.9855342,0.43042922,0.5611609,1.6899984,-0.36665687,-0.1505374,0.5629925,-0.856654,-1.3680444,-0.2595889,-0.7989319,0.86989135,happy
-625.8718,39.718826,-8.870752,4.11613,-4.180976,1.8583627,-16.037657,-1.1596193,-12.393285,-7.520563,-3.7112527,-7.036233,-7.9700327,-3.0480952,-6.542349,-4.9948807,-5.6143913,-5.494596,-8.26871,-3.3537045,-2.731472,0.36282322,-1.7884765,4.3156257,3.7668195,3.416882,2.1706471,3.9555893,1.2514929,0.8065222,-1.564751,1.2901796,-0.55550784,-0.06152527,-1.2592828,-0.44623005,-1.5440334,-1.2878337,-1.7876823,0.06457946,happy
-480.1158,43.784584,-32.642303,-4.8113503,-7.5116796,-5.8416443,-22.375097,-3.3219812,-6.873304,-13.184857,-1.4204203,-3.0383654,-10.661268,1.511866,2.701779,0.44663122,6.8776526,7.922848,3.3120773,6.2761135,3.973529,1.1293888,0.26623565,0.86307967,1.2076721,-0.16107647,-3.0762746,0.25764948,-1.2713782,-0.08451759,-0.98477507,1.3916243,0.20782562,0.2950087,0.44932237,0.2171355,0.5826869,0.34852678,-0.32512668,-0.33114293,happy
-492.63434,44.09988,-32.15527,-2.199273,-6.580583,-5.3015337,-20.51121,-0.94370496,-10.7751,-11.935283,0.9628795,-7.489643,-9.016652,0.35915673,-4.2614217,-5.023678,1.2107841,2.6995835,0.37003946,6.2937984,6.579923,5.8304977,4.066655,4.1288958,4.0396023,2.08598,-0.67538124,1.992344,-1.3735756,0.586678,-0.72270936,0.4550573,-0.90493155,-0.07988389,-0.17495273,1.1322032,0.7471099,-0.72048026,-0.68061566,-0.7748625,happy
-470.3906,35.887913,-37.332798,-8.035315,-6.3047915,-4.6507406,-24.31963,-4.206108,-11.0291,-14.685556,1.1383132,-5.269269,-9.587854,1.9876541,-0.5436832,1.6715753,6.113585,5.4443316,-0.10612598,7.6530476,4.950345,2.613865,1.4793013,1.11926,-0.14468104,0.5344999,-1.4350464,1.9893742,-1.415615,-0.9529103,-3.2285783,-0.030875927,-0.9690172,-0.9223553,-0.40142494,-0.3942312,0.4187077,0.3297587,0.8166701,-0.06291246,happy
-486.71234,31.769548,-27.611523,-5.281474,-6.301924,-2.2651062,-23.13441,-2.8721933,-10.737165,-14.252846,-2.6564615,-6.1725044,-9.044862,2.525359,1.7731582,7.8308525,7.3812323,5.542084,-1.9597107,1.4508219,1.1407434,1.3962072,-1.7416952,-0.013059263,1.1371953,-0.7297579,-1.7809415,2.099294,-0.2365327,0.36817855,-0.8746053,1.3983828,-1.3671336,0.0236621,-1.0808177,-0.82066447,-0.56934613,0.79827553,-0.8164792,-1.1088344,happy
-740.00055,59.858368,4.734866,19.313068,3.3547728,4.5176983,-10.249932,1.797056,-11.411062,-1.584962,-4.5000095,-4.4267273,-2.2304616,-2.1671293,-3.7909315,-0.6309719,-2.2062929,0.45948213,-2.3044555,-2.1249244,-2.5813627,0.68665975,-3.3634245,0.74760336,-0.56472397,0.8069378,-0.5550486,2.2609391,-0.534148,-0.5993674,-0.8496358,1.0143058,-0.47968987,1.2446861,-0.22741865,0.5274757,0.55278087,0.70563835,2.2271433,2.1577353,sad
-724.65216,55.716625,4.6216836,12.570419,-2.3908503,2.9152904,-10.98298,2.046193,-11.857314,-1.3309908,-3.3324816,-6.0525336,-3.7942743,-4.6485486,-5.2438526,-4.233039,-2.7877316,-1.4156069,-3.2657056,-2.9419625,-3.9408877,-1.0028192,-4.224753,-0.35283458,-2.270092,-1.8854584,-2.4849665,-0.097816154,-0.026555981,0.8126889,0.6205406,0.5425103,-0.23385818,-0.65614367,-1.896783,-0.0099475,1.4214638,2.7327557,4.2478633,3.7244935,sad
